ga.dateHourMinute;ga.userType;ga.sessionCount;ga.userBucket;ga.sessionDurationBucket;ga.sessionsWithEvent;ga.uniqueDimensionCombinations;Sucess
201803181640;New Visitor;1;21;315;1;1;TRUE
201803181641;New Visitor;1;21;315;0;1;TRUE
201803181642;New Visitor;1;21;315;0;1;TRUE
201803181643;New Visitor;1;21;315;0;1;TRUE
201803181644;New Visitor;1;21;315;0;1;TRUE
201803181645;New Visitor;1;21;315;0;1;TRUE
201803181728;New Visitor;1;86;202;1;1;TRUE
201803181729;New Visitor;1;86;202;0;1;TRUE
201803181731;New Visitor;1;86;202;0;1;TRUE
201803181740;New Visitor;1;24;350;0;1;TRUE
201803181744;New Visitor;1;24;350;0;1;TRUE
201803181758;New Visitor;1;55;154;0;1;TRUE
201803181759;New Visitor;1;55;154;0;1;TRUE
201803181808;New Visitor;1;47;80;1;1;TRUE
201803181809;New Visitor;1;47;80;0;1;TRUE
201803181823;New Visitor;1;74;425;1;1;TRUE
201803181824;New Visitor;1;74;425;0;1;TRUE
201803181832;New Visitor;1;32;13;1;1;TRUE
201803181843;New Visitor;1;1;670;0;1;TRUE
201803181844;New Visitor;1;1;670;0;1;TRUE
201803181844;New Visitor;1;89;312;0;1;TRUE
201803181845;New Visitor;1;89;312;0;1;TRUE
201803181846;New Visitor;1;1;670;0;1;TRUE
201803181847;New Visitor;1;89;312;0;1;TRUE
201803181848;New Visitor;1;89;312;0;1;TRUE
201803181851;New Visitor;1;1;670;0;1;TRUE
201803181852;New Visitor;1;1;670;0;1;TRUE
201803181855;New Visitor;1;4;86;0;1;TRUE
201803181915;New Visitor;1;51;141;1;1;TRUE
201803181916;New Visitor;1;51;141;0;1;TRUE
201803181917;New Visitor;1;51;141;0;1;TRUE
201803181920;New Visitor;1;100;93;1;1;TRUE
201803181921;New Visitor;1;100;93;0;1;TRUE
201803181928;New Visitor;1;36;1111;1;1;TRUE
201803181929;New Visitor;1;36;1111;0;1;TRUE
201803181930;New Visitor;1;36;1111;0;1;TRUE
201803181944;New Visitor;1;36;1111;0;1;TRUE
201803181945;New Visitor;1;36;1111;0;1;TRUE
201803181954;New Visitor;1;11;55;1;1;TRUE
201803181955;New Visitor;1;11;55;0;1;TRUE
201803181957;New Visitor;1;19;72;1;1;TRUE
201803181958;New Visitor;1;19;72;0;1;TRUE
201803182041;New Visitor;1;56;230;0;1;TRUE
201803182110;New Visitor;1;76;311;1;1;TRUE
201803182111;New Visitor;1;76;311;0;1;TRUE
201803182113;New Visitor;1;76;311;0;1;TRUE
201803182116;New Visitor;1;76;311;0;1;TRUE
201803182158;New Visitor;1;2;155;0;1;TRUE
201803182200;New Visitor;1;2;155;0;1;TRUE
201803182209;New Visitor;1;51;399;1;1;TRUE
201803182211;New Visitor;1;51;399;0;1;TRUE
201803182215;New Visitor;1;51;399;0;1;TRUE
201803182226;New Visitor;1;2;96;1;1;TRUE
201803182227;New Visitor;1;2;96;0;1;TRUE
201803190635;New Visitor;1;44;415;1;1;TRUE
201803190636;New Visitor;1;44;415;0;1;TRUE
201803190637;New Visitor;1;44;415;0;1;TRUE
201803190638;New Visitor;1;44;415;0;1;TRUE
201803190640;New Visitor;1;44;415;0;1;TRUE
201803190641;New Visitor;1;44;415;0;1;TRUE
201803190721;New Visitor;1;25;105;0;1;TRUE
201803190722;New Visitor;1;25;105;0;1;TRUE
201803190817;New Visitor;1;43;84;1;1;TRUE
201803190818;New Visitor;1;43;84;0;1;TRUE
201803190819;New Visitor;1;43;84;0;1;TRUE
201803191020;New Visitor;1;10;246;1;1;TRUE
201803191020;New Visitor;1;10;700;0;1;TRUE
201803191021;New Visitor;1;10;246;0;1;TRUE
201803191021;New Visitor;1;10;700;0;1;TRUE
201803191022;New Visitor;1;10;700;0;1;TRUE
201803191023;New Visitor;1;10;246;0;1;TRUE
201803191025;New Visitor;1;10;700;0;1;TRUE
201803191026;New Visitor;1;10;700;0;1;TRUE
201803191027;New Visitor;1;75;277;1;1;TRUE
201803191029;New Visitor;1;75;277;0;1;TRUE
201803191031;New Visitor;1;75;277;0;1;TRUE
201803191032;New Visitor;1;75;277;0;1;TRUE
201803191039;New Visitor;1;7;118;0;1;TRUE
201803191040;New Visitor;1;7;118;0;1;TRUE
201803191110;New Visitor;1;64;563;1;1;TRUE
201803191114;New Visitor;1;64;563;0;1;TRUE
201803191115;New Visitor;1;64;563;0;1;TRUE
201803191116;New Visitor;1;64;563;0;1;TRUE
201803191119;New Visitor;1;64;563;0;1;TRUE
201803191144;New Visitor;1;59;1224;1;1;TRUE
201803191200;New Visitor;1;59;1224;0;1;TRUE
201803191201;New Visitor;1;59;1224;0;1;TRUE
201803191202;New Visitor;1;59;1224;0;1;TRUE
201803191204;New Visitor;1;59;1224;0;1;TRUE
201803191205;New Visitor;1;59;1224;0;1;TRUE
201803191221;New Visitor;1;29;188;1;1;TRUE
201803191223;New Visitor;1;29;188;0;1;TRUE
201803191224;New Visitor;1;29;188;0;1;TRUE
201803191234;New Visitor;1;32;123;1;1;TRUE
201803191236;New Visitor;1;32;123;0;1;TRUE
201803191324;New Visitor;1;31;182;1;1;TRUE
201803191326;New Visitor;1;31;182;0;1;TRUE
201803191352;New Visitor;1;41;1949;1;1;TRUE
201803191404;New Visitor;1;21;927;0;1;TRUE
201803191405;New Visitor;1;21;927;0;1;TRUE
201803191406;New Visitor;1;41;1949;0;1;TRUE
201803191417;New Visitor;1;21;927;0;1;TRUE
201803191418;New Visitor;1;21;927;0;1;TRUE
201803191419;New Visitor;1;21;927;0;1;TRUE
201803191422;New Visitor;1;41;1949;0;1;TRUE
201803191423;New Visitor;1;41;1949;0;1;TRUE
201803191424;New Visitor;1;41;1949;0;1;TRUE
201803191719;New Visitor;1;94;156;1;1;TRUE
201803191721;New Visitor;1;94;156;0;1;TRUE
201803191727;New Visitor;1;34;116;0;1;TRUE
201803191730;New Visitor;1;93;477;1;1;TRUE
201803191732;New Visitor;1;93;477;0;1;TRUE
201803191738;New Visitor;1;93;477;0;1;TRUE
201803191747;New Visitor;1;14;121;0;1;TRUE
201803191750;New Visitor;1;15;173;1;1;TRUE
201803191752;New Visitor;1;15;173;0;1;TRUE
201803191753;New Visitor;1;15;173;0;1;TRUE
201803191801;New Visitor;1;71;49;1;1;TRUE
201803191807;New Visitor;1;3;167;1;1;TRUE
201803191808;New Visitor;1;3;167;0;1;TRUE
201803191809;New Visitor;1;3;167;0;1;TRUE
201803191810;New Visitor;1;3;167;0;1;TRUE
201803191834;Returning Visitor;2;19;116;1;1;TRUE
201803191835;Returning Visitor;2;19;116;0;1;TRUE
201803191836;Returning Visitor;2;19;116;0;1;TRUE
201803191957;Returning Visitor;2;26;155;1;1;TRUE
201803191958;Returning Visitor;2;26;155;0;1;TRUE
201803191959;Returning Visitor;2;26;155;0;1;TRUE
201803192003;New Visitor;1;83;77;1;1;TRUE
201803192004;New Visitor;1;83;77;0;1;TRUE
201803192108;New Visitor;1;64;109;1;1;TRUE
201803192109;New Visitor;1;64;109;0;1;TRUE
201803192110;New Visitor;1;64;109;0;1;TRUE
201803192152;Returning Visitor;2;10;3447;1;1;TRUE
201803192159;Returning Visitor;2;10;3447;0;1;TRUE
201803192229;Returning Visitor;2;10;3447;0;1;TRUE
201803192250;Returning Visitor;2;10;3447;0;1;TRUE
201803192303;New Visitor;1;21;263;0;1;TRUE
201803192304;New Visitor;1;21;263;0;1;TRUE
201803192305;New Visitor;1;21;263;0;1;TRUE
201803192305;New Visitor;1;45;1068;0;1;TRUE
201803192306;New Visitor;1;21;263;0;1;TRUE
201803192307;New Visitor;1;45;1068;0;1;TRUE
201803192318;New Visitor;1;45;1068;0;1;TRUE
201803192319;New Visitor;1;45;1068;0;1;TRUE
201803192320;New Visitor;1;45;1068;0;1;TRUE
201803192333;New Visitor;1;4;225;0;1;TRUE
201803192334;New Visitor;1;4;225;0;1;TRUE
201803192335;New Visitor;1;4;225;0;1;TRUE
201803200022;New Visitor;1;25;66;0;1;TRUE
201803200705;New Visitor;1;54;116;1;1;TRUE
201803200706;New Visitor;1;54;116;0;1;TRUE
201803200730;Returning Visitor;2;97;319;1;1;TRUE
201803200731;Returning Visitor;2;97;319;0;1;TRUE
201803200732;Returning Visitor;2;97;319;0;1;TRUE
201803200804;New Visitor;1;36;107;0;1;TRUE
201803200902;New Visitor;1;20;139;1;1;TRUE
201803200903;New Visitor;1;20;139;0;1;TRUE
201803200904;New Visitor;1;20;139;0;1;TRUE
201803200905;New Visitor;1;20;139;0;1;TRUE
201803200941;Returning Visitor;2;62;258;1;1;TRUE
201803200958;New Visitor;1;9;87;0;1;TRUE
201803200959;New Visitor;1;9;87;0;1;TRUE
201803201118;New Visitor;1;48;324;0;1;TRUE
201803201121;New Visitor;1;48;324;0;1;TRUE
201803201134;New Visitor;1;65;495;1;1;TRUE
201803201135;New Visitor;1;65;495;0;1;TRUE
201803201140;New Visitor;1;97;91;1;1;TRUE
201803201141;New Visitor;1;97;91;0;1;TRUE
201803201206;New Visitor;1;3;107;0;1;TRUE
201803201448;New Visitor;1;93;56;1;1;TRUE
201803201449;New Visitor;1;93;56;0;1;TRUE
201803201525;New Visitor;1;84;66;1;1;TRUE
201803201555;New Visitor;1;55;134;1;1;TRUE
201803201556;New Visitor;1;55;134;0;1;TRUE
201803201557;New Visitor;1;55;134;0;1;TRUE
201803201616;New Visitor;1;93;161;0;1;TRUE
201803201658;New Visitor;1;5;196;0;1;TRUE
201803201659;New Visitor;1;5;196;0;1;TRUE
201803201703;Returning Visitor;2;45;1661;0;1;TRUE
201803201704;New Visitor;1;82;130;1;1;TRUE
201803201704;Returning Visitor;2;45;1661;0;1;TRUE
201803201706;New Visitor;1;82;130;0;1;TRUE
201803201713;New Visitor;1;26;67;0;1;TRUE
201803201730;Returning Visitor;2;45;1661;0;1;TRUE
201803201819;New Visitor;1;100;127;1;1;TRUE
201803201820;New Visitor;1;100;127;0;1;TRUE
201803201821;New Visitor;1;100;127;0;1;TRUE
201803201843;New Visitor;1;50;119;1;1;TRUE
201803201844;New Visitor;1;50;119;0;1;TRUE
201803201845;New Visitor;1;50;119;0;1;TRUE
201803201910;New Visitor;1;95;425;1;1;TRUE
201803201913;New Visitor;1;95;425;0;1;TRUE
201803201952;New Visitor;1;67;63;1;1;TRUE
201803201954;New Visitor;1;53;117;1;1;TRUE
201803201955;New Visitor;1;53;117;0;1;TRUE
201803201956;New Visitor;1;18;274;1;1;TRUE
201803201956;New Visitor;1;53;117;0;1;TRUE
201803201957;New Visitor;1;18;274;0;1;TRUE
201803202000;New Visitor;1;18;274;0;1;TRUE
201803202021;New Visitor;1;78;127;0;1;TRUE
201803202056;New Visitor;1;82;480;1;1;TRUE
201803202058;New Visitor;1;82;480;0;1;TRUE
201803202100;New Visitor;1;82;480;0;1;TRUE
201803202103;New Visitor;1;82;480;0;1;TRUE
201803202104;New Visitor;1;82;480;0;1;TRUE
201803202133;Returning Visitor;2;50;100;1;1;TRUE
201803202134;Returning Visitor;2;50;100;0;1;TRUE
201803202207;New Visitor;1;37;215;1;1;TRUE
201803202209;New Visitor;1;37;215;0;1;TRUE
201803202210;New Visitor;1;37;215;0;1;TRUE
201803202336;New Visitor;1;34;139;0;1;TRUE
201803202337;New Visitor;1;34;139;0;1;TRUE
201803202338;New Visitor;1;34;139;0;1;TRUE
201803210750;New Visitor;1;49;152;1;1;TRUE
201803210858;Returning Visitor;2;48;77;1;1;TRUE
201803210859;Returning Visitor;2;48;77;0;1;TRUE
201803210941;New Visitor;1;62;171;1;1;TRUE
201803210942;New Visitor;1;62;171;0;1;TRUE
201803210943;New Visitor;1;62;171;0;1;TRUE
201803211026;New Visitor;1;37;268;0;1;TRUE
201803211027;New Visitor;1;37;268;0;1;TRUE
201803211028;New Visitor;1;37;268;0;1;TRUE
201803211029;New Visitor;1;37;268;0;1;TRUE
201803211155;New Visitor;1;84;137;0;1;TRUE
201803211214;New Visitor;1;92;128;1;1;TRUE
201803211215;New Visitor;1;92;128;0;1;TRUE
201803211232;New Visitor;1;8;60;1;1;TRUE
201803211233;New Visitor;1;8;60;0;1;TRUE
201803211330;New Visitor;1;13;156;1;1;TRUE
201803211331;New Visitor;1;80;239;1;1;TRUE
201803211332;New Visitor;1;13;156;0;1;TRUE
201803211332;New Visitor;1;80;239;0;1;TRUE
201803211333;New Visitor;1;13;156;0;1;TRUE
201803211334;New Visitor;1;80;239;0;1;TRUE
201803211337;New Visitor;1;37;130;1;1;TRUE
201803211337;New Visitor;1;79;389;1;1;TRUE
201803211338;New Visitor;1;37;130;0;1;TRUE
201803211338;New Visitor;1;79;389;0;1;TRUE
201803211339;New Visitor;1;37;130;0;1;TRUE
201803211340;New Visitor;1;79;389;0;1;TRUE
201803211341;New Visitor;1;79;389;0;1;TRUE
201803211342;New Visitor;1;79;389;0;1;TRUE
201803211344;New Visitor;1;79;389;0;1;TRUE
201803211400;New Visitor;1;35;235;0;1;TRUE
201803211402;New Visitor;1;35;235;0;1;TRUE
201803211403;New Visitor;1;35;235;0;1;TRUE
201803211439;New Visitor;1;14;945;1;1;TRUE
201803211440;New Visitor;1;14;945;0;1;TRUE
201803211442;New Visitor;1;14;945;0;1;TRUE
201803211444;New Visitor;1;67;1901;1;1;TRUE
201803211452;New Visitor;1;14;945;0;1;TRUE
201803211453;New Visitor;1;14;945;0;1;TRUE
201803211454;New Visitor;1;14;945;0;1;TRUE
201803211512;New Visitor;1;67;1901;0;1;TRUE
201803211514;New Visitor;1;67;1901;0;1;TRUE
201803211515;New Visitor;1;67;1901;0;1;TRUE
201803211516;New Visitor;1;67;1901;0;1;TRUE
201803211610;New Visitor;1;70;130;0;1;TRUE
201803211730;Returning Visitor;2;29;113;1;1;TRUE
201803211856;New Visitor;1;52;647;1;1;TRUE
201803211857;New Visitor;1;52;647;0;1;TRUE
201803211906;New Visitor;1;52;647;0;1;TRUE
201803211945;New Visitor;1;35;226;1;1;TRUE
201803211948;New Visitor;1;35;226;0;1;TRUE
201803211958;New Visitor;1;74;405;1;1;TRUE
201803212001;New Visitor;1;67;102;1;1;TRUE
201803212002;New Visitor;1;67;102;0;1;TRUE
201803212003;New Visitor;1;67;102;0;1;TRUE
201803212003;New Visitor;1;74;405;0;1;TRUE
201803212004;New Visitor;1;74;405;0;1;TRUE
201803212231;New Visitor;1;6;196;1;1;TRUE
201803212234;New Visitor;1;6;196;0;1;TRUE
201803220229;New Visitor;1;76;463;0;1;TRUE
201803220232;New Visitor;1;76;463;0;1;TRUE
201803220233;New Visitor;1;76;463;0;1;TRUE
201803220234;New Visitor;1;76;463;0;1;TRUE
201803220236;New Visitor;1;76;463;0;1;TRUE
201803220304;New Visitor;1;89;185;0;1;TRUE
201803220510;New Visitor;1;28;280;0;1;TRUE
201803220511;New Visitor;1;28;280;0;1;TRUE
201803220512;New Visitor;1;28;280;0;1;TRUE
201803220513;New Visitor;1;28;280;0;1;TRUE
201803220553;New Visitor;1;96;893;1;1;TRUE
201803220602;New Visitor;1;96;893;0;1;TRUE
201803220604;New Visitor;1;96;893;0;1;TRUE
201803220607;New Visitor;1;96;893;0;1;TRUE
201803220608;New Visitor;1;96;893;0;1;TRUE
201803220842;New Visitor;1;90;177;0;1;TRUE
201803220843;New Visitor;1;90;177;0;1;TRUE
201803220844;New Visitor;1;90;177;0;1;TRUE
201803220847;New Visitor;1;82;191;1;1;TRUE
201803220849;New Visitor;1;82;191;0;1;TRUE
201803220850;New Visitor;1;82;191;0;1;TRUE
201803220851;New Visitor;1;82;191;0;1;TRUE
201803220858;New Visitor;1;67;290;1;1;TRUE
201803220859;New Visitor;1;67;290;0;1;TRUE
201803220900;New Visitor;1;67;290;0;1;TRUE
201803220902;New Visitor;1;67;290;0;1;TRUE
201803221003;New Visitor;1;97;105;1;1;TRUE
201803221004;New Visitor;1;97;105;0;1;TRUE
201803221005;New Visitor;1;97;105;0;1;TRUE
201803221026;New Visitor;1;26;17;1;1;TRUE
201803221100;New Visitor;1;33;284;0;1;TRUE
201803221102;New Visitor;1;33;284;0;1;TRUE
201803221123;New Visitor;1;5;67;1;1;TRUE
201803221205;New Visitor;1;34;200;1;1;TRUE
201803221206;New Visitor;1;34;200;0;1;TRUE
201803221227;New Visitor;1;11;285;1;1;TRUE
201803221228;New Visitor;1;11;285;0;1;TRUE
201803221229;New Visitor;1;11;285;0;1;TRUE
201803221231;New Visitor;1;11;285;0;1;TRUE
201803221234;New Visitor;1;66;188;0;1;TRUE
201803221235;New Visitor;1;66;188;0;1;TRUE
201803221236;New Visitor;1;66;188;0;1;TRUE
201803221405;New Visitor;1;34;185;1;1;TRUE
201803221407;New Visitor;1;34;185;0;1;TRUE
201803221531;New Visitor;1;20;85;1;1;TRUE
201803221532;New Visitor;1;20;85;0;1;TRUE
201803221534;New Visitor;1;86;27;1;1;TRUE
201803221535;New Visitor;1;86;27;0;1;TRUE
201803221609;New Visitor;1;82;352;1;1;TRUE
201803221612;New Visitor;1;82;352;0;1;TRUE
201803221613;New Visitor;1;82;352;0;1;TRUE
201803221614;New Visitor;1;82;352;0;1;TRUE
201803221617;New Visitor;1;13;86;1;1;TRUE
201803221619;New Visitor;1;13;86;0;1;TRUE
201803221654;New Visitor;1;23;332;1;1;TRUE
201803221656;New Visitor;1;23;332;0;1;TRUE
201803221701;New Visitor;1;55;71;1;1;TRUE
201803221702;New Visitor;1;55;71;0;1;TRUE
201803221723;New Visitor;1;99;354;1;1;TRUE
201803221724;New Visitor;1;99;354;0;1;TRUE
201803221727;New Visitor;1;20;122;1;1;TRUE
201803221727;New Visitor;1;99;354;0;1;TRUE
201803221728;New Visitor;1;20;122;0;1;TRUE
201803221728;New Visitor;1;99;354;0;1;TRUE
201803221729;New Visitor;1;20;122;0;1;TRUE
201803221745;New Visitor;1;66;143;1;1;TRUE
201803221746;New Visitor;1;54;122;1;1;TRUE
201803221801;New Visitor;1;37;183;0;1;TRUE
201803221802;New Visitor;1;37;183;0;1;TRUE
201803221803;New Visitor;1;37;183;0;1;TRUE
201803221819;New Visitor;1;77;209;1;1;TRUE
201803221820;New Visitor;1;77;209;0;1;TRUE
201803221821;New Visitor;1;77;115;0;1;TRUE
201803221822;New Visitor;1;77;209;0;1;TRUE
201803221839;New Visitor;1;83;279;1;1;TRUE
201803221840;New Visitor;1;83;279;0;1;TRUE
201803221842;New Visitor;1;83;279;0;1;TRUE
201803221851;New Visitor;1;80;238;1;1;TRUE
201803221853;New Visitor;1;80;238;0;1;TRUE
201803222001;New Visitor;1;40;412;0;1;TRUE
201803222002;New Visitor;1;40;412;0;1;TRUE
201803222020;New Visitor;1;61;97;1;1;TRUE
201803222021;New Visitor;1;54;151;0;1;TRUE
201803222021;New Visitor;1;61;97;0;1;TRUE
201803222022;New Visitor;1;54;151;0;1;TRUE
201803222052;New Visitor;1;67;164;1;1;TRUE
201803222054;New Visitor;1;67;164;0;1;TRUE
201803222118;New Visitor;1;90;250;1;1;TRUE
201803222122;New Visitor;1;90;250;0;1;TRUE
201803222240;New Visitor;1;74;873;0;1;TRUE
201803222241;New Visitor;1;74;873;0;1;TRUE
201803222250;New Visitor;1;74;873;0;1;TRUE
201803222251;New Visitor;1;74;873;0;1;TRUE
201803222340;New Visitor;1;7;168;0;1;TRUE
201803222341;New Visitor;1;7;168;0;1;TRUE
201803222349;New Visitor;1;93;113;1;1;TRUE
201803230113;New Visitor;1;55;92;1;1;TRUE
201803230134;New Visitor;1;38;224;1;1;TRUE
201803230138;New Visitor;1;38;224;0;1;TRUE
201803230150;New Visitor;1;76;477;1;1;TRUE
201803230152;New Visitor;1;76;477;0;1;TRUE
201803230158;New Visitor;1;76;477;0;1;TRUE
201803230724;New Visitor;1;2;985;1;1;TRUE
201803230727;New Visitor;1;2;985;0;1;TRUE
201803230734;New Visitor;1;2;985;0;1;TRUE
201803230739;New Visitor;1;2;985;0;1;TRUE
201803230740;New Visitor;1;2;985;0;1;TRUE
201803230808;New Visitor;1;20;75;0;1;TRUE
201803230817;New Visitor;1;27;190;1;1;TRUE
201803230818;New Visitor;1;27;190;0;1;TRUE
201803230820;New Visitor;1;27;190;0;1;TRUE
201803230851;New Visitor;1;86;578;1;1;TRUE
201803230859;New Visitor;1;86;578;0;1;TRUE
201803230932;New Visitor;1;8;263;1;1;TRUE
201803230933;New Visitor;1;8;263;0;1;TRUE
201803230935;New Visitor;1;8;263;0;1;TRUE
201803230937;New Visitor;1;8;263;0;1;TRUE
201803230944;New Visitor;1;35;117;1;1;TRUE
201803230945;New Visitor;1;35;117;0;1;TRUE
201803230946;New Visitor;1;35;117;0;1;TRUE
201803231006;Returning Visitor;2;90;118;0;1;TRUE
201803231008;New Visitor;1;20;50;0;1;TRUE
201803231020;New Visitor;1;4;488;1;1;TRUE
201803231021;New Visitor;1;4;488;0;1;TRUE
201803231021;New Visitor;1;42;3435;1;1;TRUE
201803231022;New Visitor;1;42;3435;0;1;TRUE
201803231022;New Visitor;1;55;213;0;1;TRUE
201803231023;New Visitor;1;85;108;0;1;TRUE
201803231024;New Visitor;1;4;488;0;1;TRUE
201803231027;New Visitor;1;4;488;0;1;TRUE
201803231030;New Visitor;1;42;3435;0;1;TRUE
201803231100;New Visitor;1;42;3435;0;1;TRUE
201803231101;New Visitor;1;42;3435;0;1;TRUE
201803231106;Returning Visitor;2;8;1285;1;1;TRUE
201803231127;Returning Visitor;2;8;1285;0;1;TRUE
201803231144;New Visitor;1;95;110;1;1;TRUE
201803231145;New Visitor;1;95;110;0;1;TRUE
201803231146;New Visitor;1;95;110;0;1;TRUE
201803231150;New Visitor;1;18;124;0;1;TRUE
201803231151;New Visitor;1;18;124;0;1;TRUE
201803231224;Returning Visitor;2;64;131;1;1;TRUE
201803231225;Returning Visitor;2;64;131;0;1;TRUE
201803231227;Returning Visitor;2;64;131;0;1;TRUE
201803231242;New Visitor;1;46;233;1;1;TRUE
201803231244;New Visitor;1;46;233;0;1;TRUE
201803231245;New Visitor;1;46;233;0;1;TRUE
201803231246;New Visitor;1;46;233;0;1;TRUE
201803231316;New Visitor;1;57;120;1;1;TRUE
201803231317;New Visitor;1;57;120;0;1;TRUE
201803231318;New Visitor;1;57;120;0;1;TRUE
201803231322;New Visitor;1;6;226;1;1;TRUE
201803231323;New Visitor;1;6;226;0;1;TRUE
201803231326;New Visitor;1;6;226;0;1;TRUE
201803231426;New Visitor;1;34;869;1;1;TRUE
201803231426;New Visitor;1;96;1583;1;1;TRUE
201803231428;New Visitor;1;96;1583;0;1;TRUE
201803231431;New Visitor;1;96;1583;0;1;TRUE
201803231434;New Visitor;1;96;1583;0;1;TRUE
201803231436;New Visitor;1;96;1583;0;1;TRUE
201803231440;New Visitor;1;34;869;0;1;TRUE
201803231451;New Visitor;1;96;1583;0;1;TRUE
201803231452;New Visitor;1;96;1583;0;1;TRUE
201803231503;New Visitor;1;17;3445;0;1;TRUE
201803231504;New Visitor;1;17;3445;0;1;TRUE
201803231505;New Visitor;1;17;3445;0;1;TRUE
201803231528;New Visitor;1;17;3445;0;1;TRUE
201803231528;New Visitor;1;20;86;0;1;TRUE
201803231529;New Visitor;1;20;86;0;1;TRUE
201803231542;New Visitor;1;17;3445;0;1;TRUE
201803231544;New Visitor;1;17;3445;0;1;TRUE
201803231545;New Visitor;1;17;3445;0;1;TRUE
201803231550;New Visitor;1;17;3445;0;1;TRUE
201803231603;New Visitor;1;14;330;1;1;TRUE
201803231603;New Visitor;1;98;470;1;1;TRUE
201803231604;New Visitor;1;98;470;0;1;TRUE
201803231607;New Visitor;1;14;330;0;1;TRUE
201803231608;New Visitor;1;98;470;0;1;TRUE
201803231609;New Visitor;1;14;330;0;1;TRUE
201803231609;New Visitor;1;98;470;0;1;TRUE
201803231611;New Visitor;1;98;470;0;1;TRUE
201803231619;New Visitor;1;90;166;1;1;TRUE
201803231621;New Visitor;1;90;166;0;1;TRUE
201803231644;New Visitor;1;75;160;1;1;TRUE
201803231645;New Visitor;1;75;160;0;1;TRUE
201803231647;New Visitor;1;52;86;1;1;TRUE
201803231647;New Visitor;1;75;160;0;1;TRUE
201803231700;New Visitor;1;42;262;1;1;TRUE
201803231701;New Visitor;1;42;262;0;1;TRUE
201803231702;New Visitor;1;42;262;0;1;TRUE
201803231711;New Visitor;1;73;228;1;1;TRUE
201803231712;New Visitor;1;73;228;0;1;TRUE
201803231714;New Visitor;1;73;228;0;1;TRUE
201803231715;New Visitor;1;73;228;0;1;TRUE
201803231723;New Visitor;1;54;76;1;1;TRUE
201803231725;New Visitor;1;54;76;0;1;TRUE
201803231746;New Visitor;1;95;127;0;1;TRUE
201803231747;New Visitor;1;95;127;0;1;TRUE
201803231750;New Visitor;1;54;39;1;1;TRUE
201803231751;New Visitor;1;54;39;0;1;TRUE
201803231807;New Visitor;1;46;271;1;1;TRUE
201803231809;New Visitor;1;46;271;0;1;TRUE
201803231811;New Visitor;1;46;271;0;1;TRUE
201803231816;New Visitor;1;58;314;1;1;TRUE
201803231818;New Visitor;1;58;314;0;1;TRUE
201803231819;New Visitor;1;58;314;0;1;TRUE
201803231830;New Visitor;1;65;907;1;1;TRUE
201803231831;New Visitor;1;65;907;0;1;TRUE
201803231831;New Visitor;1;90;450;1;1;TRUE
201803231837;New Visitor;1;90;450;0;1;TRUE
201803231838;New Visitor;1;90;450;0;1;TRUE
201803231839;New Visitor;1;90;450;0;1;TRUE
201803231859;New Visitor;1;58;231;1;1;TRUE
201803231900;New Visitor;1;58;231;0;1;TRUE
201803231902;New Visitor;1;58;231;0;1;TRUE
201803231903;New Visitor;1;58;231;0;1;TRUE
201803231915;Returning Visitor;2;3;208;0;1;TRUE
201803231917;Returning Visitor;2;3;208;0;1;TRUE
201803231918;Returning Visitor;2;3;208;0;1;TRUE
201803231919;New Visitor;1;10;154;1;1;TRUE
201803231920;New Visitor;1;66;117;1;1;TRUE
201803231921;New Visitor;1;10;154;0;1;TRUE
201803231921;New Visitor;1;22;292;0;1;TRUE
201803231922;New Visitor;1;10;154;0;1;TRUE
201803231922;New Visitor;1;29;71;1;1;TRUE
201803231923;New Visitor;1;29;71;0;1;TRUE
201803231924;New Visitor;1;22;292;0;1;TRUE
201803231924;New Visitor;1;29;71;0;1;TRUE
201803231928;New Visitor;1;27;578;0;1;TRUE
201803231929;New Visitor;1;27;578;0;1;TRUE
201803231932;New Visitor;1;27;578;0;1;TRUE
201803231932;New Visitor;1;99;89;1;1;TRUE
201803231933;New Visitor;1;99;89;0;1;TRUE
201803231934;New Visitor;1;27;578;0;1;TRUE
201803231935;New Visitor;1;27;578;0;1;TRUE
201803231937;New Visitor;1;29;24;1;1;TRUE
201803231949;Returning Visitor;2;66;96;1;1;TRUE
201803231951;Returning Visitor;2;66;96;0;1;TRUE
201803231956;New Visitor;1;19;70;0;1;TRUE
201803232001;New Visitor;1;67;130;1;1;TRUE
201803232002;New Visitor;1;67;130;0;1;TRUE
201803232003;New Visitor;1;67;130;0;1;TRUE
201803232012;New Visitor;1;53;56;1;1;TRUE
201803232117;New Visitor;1;63;150;1;1;TRUE
201803232119;New Visitor;1;63;150;0;1;TRUE
201803232120;New Visitor;1;63;150;0;1;TRUE
201803232121;New Visitor;1;84;265;1;1;TRUE
201803232122;New Visitor;1;84;265;0;1;TRUE
201803232123;New Visitor;1;84;265;0;1;TRUE
201803232124;New Visitor;1;84;265;0;1;TRUE
201803232126;New Visitor;1;47;262;1;1;TRUE
201803232126;New Visitor;1;84;265;0;1;TRUE
201803232127;New Visitor;1;47;262;0;1;TRUE
201803232130;Returning Visitor;4;90;134;1;1;TRUE
201803232131;Returning Visitor;4;90;134;0;1;TRUE
201803232132;Returning Visitor;4;90;134;0;1;TRUE
201803232145;New Visitor;1;97;153;1;1;TRUE
201803232324;Returning Visitor;2;73;122;1;1;TRUE
